split,scene_class,sha256,source_path,source_manifest_path,dataset_path
train,meaningful_flood,8e2cbe4351314126fa9309697dde4a0638ffefde89f3ec604a2cc8a2c47171fe,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\096_20.0cm_2.jpg,training_data/road_scene_classifier/train/meaningful_flood/096_20.0cm_2.jpg,training_data/scene_classifier/train/meaningful_flood/0113_096_20.0cm_2.jpg
test,meaningful_flood,8e3a674ae3cb58bcaf1cc66738f669df9a12fd45cea91e862e26be3e93d543d2,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\027_15.04cm.png,training_data/road_scene_classifier/train/meaningful_flood/027_15.04cm.png,training_data/scene_classifier/test/meaningful_flood/0114_027_15.04cm.png
train,meaningful_flood,8f1bfdc82f87505a7a3f6a9ecee5b9c1f182407a0d37729b2df570b4b4e20f73,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\002_100.0cm.png,training_data/road_scene_classifier/train/meaningful_flood/002_100.0cm.png,training_data/scene_classifier/train/meaningful_flood/0115_002_100.0cm.png
train,meaningful_flood,8f4e26f244f68ae14d257bb41e7973c4d3872f65f0688b95540fd49299573aa0,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\161_25.03cm.jpg,training_data/road_scene_classifier/validation/meaningful_flood/161_25.03cm.jpg,training_data/scene_classifier/train/meaningful_flood/0116_161_25.03cm.jpg
train,meaningful_flood,91681ca8dfa383d317f9ffc83af3f47434f1205ab9d7aa925e87abc22fdc1d43,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\054_15.1cm.png,training_data/road_scene_classifier/train/meaningful_flood/054_15.1cm.png,training_data/scene_classifier/train/meaningful_flood/0117_054_15.1cm.png
test,meaningful_flood,9369bb8b5f34517fbceebf552ca7a5b35d4b7349bab6fa8827bc143e2edb4012,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\134_20.32cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/134_20.32cm.jpg,training_data/scene_classifier/test/meaningful_flood/0118_134_20.32cm.jpg
train,meaningful_flood,99946457518f65d2922e5ee3cf4c481e9a40d37ffb43ee8f82d12f5c970b5afc,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\146_22.54cm.jpg,training_data/road_scene_classifier/validation/meaningful_flood/146_22.54cm.jpg,training_data/scene_classifier/train/meaningful_flood/0119_146_22.54cm.jpg
train,meaningful_flood,9a43590042ebb1a2ff8ba3a0e162869353d0c952a02d4f7f81ca20c48c916ef9,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\114_20.18cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/114_20.18cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0120_114_20.18cm_1.jpg
test,meaningful_flood,9a9a3453b1d8063317a4fc622de2219b122bdab8ed7c68b93e8a5694fa81a631,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\076_20.03cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/076_20.03cm.jpg,training_data/scene_classifier/test/meaningful_flood/0121_076_20.03cm.jpg
test,meaningful_flood,9be4e442e1e64b68037bee3a7fdba5c230890f8f29c6cc104ef0b8856b67760c,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\191_27.61cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/191_27.61cm.jpg,training_data/scene_classifier/test/meaningful_flood/0122_191_27.61cm.jpg
train,meaningful_flood,9c1132706470a3d03ebefe52d59bd5501adc8b7cd5625987543852470c520b42,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\151_22.5cm.png,training_data/road_scene_classifier/validation/meaningful_flood/151_22.5cm.png,training_data/scene_classifier/train/meaningful_flood/0123_151_22.5cm.png
test,meaningful_flood,9c510439dde1e7260ec8d09503c2b0d63220b0bdb77b4bee20a4b0022372c0f8,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\177_27.51cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/177_27.51cm.jpg,training_data/scene_classifier/test/meaningful_flood/0124_177_27.51cm.jpg
train,meaningful_flood,9c5f904229cf62b6c106ade66b9607feaa071442935f793027d297f4b3b09963,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\139_20cm_2.jpg,training_data/road_scene_classifier/train/meaningful_flood/139_20cm_2.jpg,training_data/scene_classifier/train/meaningful_flood/0125_139_20cm_2.jpg
train,meaningful_flood,9c9c7bad998b2acac4942b21bc0f89bea63dd5639420a51fc8a1c6809801fadc,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\065_17cm.png,training_data/road_scene_classifier/train/meaningful_flood/065_17cm.png,training_data/scene_classifier/train/meaningful_flood/0126_065_17cm.png
train,meaningful_flood,9e51a1029990521ec744d55730782c98d44dafde74b416d07b102692429562c8,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\144_22.52cm.jpg,training_data/road_scene_classifier/validation/meaningful_flood/144_22.52cm.jpg,training_data/scene_classifier/train/meaningful_flood/0127_144_22.52cm.jpg
train,meaningful_flood,9ed4928dbc81e5b2ff36c847fe334ed0263a5829de7c1348473284fb52277b9d,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\170_25.5cm.jpg,training_data/road_scene_classifier/validation/meaningful_flood/170_25.5cm.jpg,training_data/scene_classifier/train/meaningful_flood/0128_170_25.5cm.jpg
train,meaningful_flood,a6edda3fe357fb4ffc8e00d1db74c11dc6ae6f1b17799d108d1934c4beade719,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\196_27.66cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/196_27.66cm.jpg,training_data/scene_classifier/train/meaningful_flood/0129_196_27.66cm.jpg
test,meaningful_flood,ade82616a29be7e27bc4288fb83e6ee9d5fb69bf6644bf714eee345212e3bd8f,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\030_15.06cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/030_15.06cm.jpg,training_data/scene_classifier/test/meaningful_flood/0130_030_15.06cm.jpg
train,meaningful_flood,ae4ae0035818b4af9827ddcdc7eeffb3c03d6ff2b048bad8b43342fe3299614e,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\069_20.00cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/069_20.00cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0131_069_20.00cm_1.jpg
train,meaningful_flood,aeadcb225e2c6f0302683ee81fd505e8ba40a6cba085d1d77ae7a976f5645884,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\031_15.06cm.png,training_data/road_scene_classifier/train/meaningful_flood/031_15.06cm.png,training_data/scene_classifier/train/meaningful_flood/0132_031_15.06cm.png
validation,meaningful_flood,b1353f7776e1b12f029384b5c4017b906d8ce2b0476a413be1cac0b924005276,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\165_25.06cm.jpg,training_data/road_scene_classifier/validation/meaningful_flood/165_25.06cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0133_165_25.06cm.jpg
validation,meaningful_flood,b147c4babc5ddbd3051c38766d5a3ce983ac80ff73a5a3616c134a4c334a9b18,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\088_20.07cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/088_20.07cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0134_088_20.07cm.jpg
train,meaningful_flood,b193c7d58918845221897a994ad3f042e77a4ce308d0e8cdc6a3049e2e4c7c61,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\116_20.19cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/116_20.19cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0135_116_20.19cm_1.jpg
test,meaningful_flood,b1b0cf466037fbd445ebb6160fb311dfaec01f6d9dc52a3ebcf673d054202536,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\066_18cm.png,training_data/road_scene_classifier/train/meaningful_flood/066_18cm.png,training_data/scene_classifier/test/meaningful_flood/0136_066_18cm.png
test,meaningful_flood,b3340e7dd2f69fbbfc03de956d9a06cf6ada1b0f2ed10708b67fd414bc74d296,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\198_30.00.jpg,training_data/road_scene_classifier/test/meaningful_flood/198_30.00.jpg,training_data/scene_classifier/test/meaningful_flood/0137_198_30.00.jpg
train,meaningful_flood,b4365a13b161094849639818c543224a49ab97617f2371d33aa70887f513c2e5,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\183_27.55cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/183_27.55cm.jpg,training_data/scene_classifier/train/meaningful_flood/0138_183_27.55cm.jpg
validation,meaningful_flood,b4414a0e042c77c66f01001096e6a232902ebd67209edaf7cf638be77bb8df1e,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\159_25.02cm.jpg,training_data/road_scene_classifier/validation/meaningful_flood/159_25.02cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0139_159_25.02cm.jpg
test,meaningful_flood,b49abbde5adbac700be56f33189cbc8576d63b18b27f3148b75aac4f1b798a19,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\106_20.14cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/106_20.14cm_1.jpg,training_data/scene_classifier/test/meaningful_flood/0140_106_20.14cm_1.jpg
train,meaningful_flood,b8044528d702db21c1a922b06db52c90036198085d7fa72ccd143a17557cdb2d,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\083_20.05cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/083_20.05cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0141_083_20.05cm_1.jpg
test,meaningful_flood,ba03045ea85c61d9f65a56a18be364cd331ee276471005f5d190f0f4ef82348d,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\121_20.21cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/121_20.21cm.jpg,training_data/scene_classifier/test/meaningful_flood/0142_121_20.21cm.jpg
train,meaningful_flood,ba21e14d4f7a084507d44752508f965a09cf503c064fea2f12bcbca1bff2e11d,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\152_22.5cm_1.png,training_data/road_scene_classifier/validation/meaningful_flood/152_22.5cm_1.png,training_data/scene_classifier/train/meaningful_flood/0143_152_22.5cm_1.png
train,meaningful_flood,bb554c1ac539a936c9d3cf64251f0dd848f956bc902d893ba919227264516978,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\049_15.15cm.png,training_data/road_scene_classifier/train/meaningful_flood/049_15.15cm.png,training_data/scene_classifier/train/meaningful_flood/0144_049_15.15cm.png
test,meaningful_flood,bbd8d2a49faa2e3feaee02519097b305a80c8e8941e8cd6ce2ba1db253d5ea9b,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\024_15.03cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/024_15.03cm.jpg,training_data/scene_classifier/test/meaningful_flood/0145_024_15.03cm.jpg
validation,meaningful_flood,bbdd2907a00b1ca1e41d82187a8af46b2b039bd5a5d892b555dd5ef51ebecbd4,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\174_26cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/174_26cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0146_174_26cm.jpg
train,meaningful_flood,bd3d46830606d093ca56287aa257822962bc8dda821efb6a05f83e43b38c247c,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\089_20.07cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/089_20.07cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0147_089_20.07cm_1.jpg
train,meaningful_flood,bd59cedbf2ac968f20299127404dad19b388f03334651432bb0df6fb94c9306c,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\016_140cm.png,training_data/road_scene_classifier/train/meaningful_flood/016_140cm.png,training_data/scene_classifier/train/meaningful_flood/0148_016_140cm.png
test,meaningful_flood,bdc0ba9df3f0e50af123d4c2c84bb40355e0afbc5ce0b6556921a78d4eab3b71,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\158_25.01cm_1.jpg,training_data/road_scene_classifier/validation/meaningful_flood/158_25.01cm_1.jpg,training_data/scene_classifier/test/meaningful_flood/0149_158_25.01cm_1.jpg
train,meaningful_flood,be426d339805f0e697d6a97362553990fbeb6d4add77340e4e1f7b5654dec34e,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\070_20.01cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/070_20.01cm.jpg,training_data/scene_classifier/train/meaningful_flood/0150_070_20.01cm.jpg
train,meaningful_flood,becf10aa67f8920aa23be035725d73954745b7aab954398f8bbb255d61b0cc14,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\193_27.63cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/193_27.63cm.jpg,training_data/scene_classifier/train/meaningful_flood/0151_193_27.63cm.jpg
train,meaningful_flood,c086b4c38344c5353c8c80c66e14084774ffc27ce301323729b7de33ea9fc5c6,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\128_20.28cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/128_20.28cm.jpg,training_data/scene_classifier/train/meaningful_flood/0152_128_20.28cm.jpg
train,meaningful_flood,c0bd781d1f479971773d4b9c119c5f413f7cf886403ed3e1866ed4429cf741c4,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\037_15.09cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/037_15.09cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0153_037_15.09cm_1.jpg
train,meaningful_flood,c35f43dc9cf983b045e1f529f5bc5f312eb41d6eea75d3e0852487c7eea0f9f9,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\132_20.30cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/132_20.30cm.jpg,training_data/scene_classifier/train/meaningful_flood/0154_132_20.30cm.jpg
test,meaningful_flood,c373c7caf21ca02c4aa7e801219e1b4f4c4ff66fed5763d39b5c53ddcdc5d4c4,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\143_22.51cm.jpg,training_data/road_scene_classifier/validation/meaningful_flood/143_22.51cm.jpg,training_data/scene_classifier/test/meaningful_flood/0155_143_22.51cm.jpg
train,meaningful_flood,c44e3eede6a5ebef2ca38f62be68edcb53528423c62e8aab37c167dcf7ef8609,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\145_22.53cm.jpg,training_data/road_scene_classifier/validation/meaningful_flood/145_22.53cm.jpg,training_data/scene_classifier/train/meaningful_flood/0156_145_22.53cm.jpg
train,meaningful_flood,c509870598b47d6cb95f9f688e36a61370f7424c90f15b8b565d2efbd5391fd3,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\087_20.06cm_2.jpg,training_data/road_scene_classifier/train/meaningful_flood/087_20.06cm_2.jpg,training_data/scene_classifier/train/meaningful_flood/0157_087_20.06cm_2.jpg
train,meaningful_flood,c644a6ced4123274bcc8a6577cd91c356e609372202be253fb8eda9b2c9194ff,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\067_20.00cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/067_20.00cm.jpg,training_data/scene_classifier/train/meaningful_flood/0158_067_20.00cm.jpg
test,meaningful_flood,c6a228a742b066c9517856487426bdb4d8a3938bfeb674ca4011c29dfe2b2061,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\055_15.1cm_1.png,training_data/road_scene_classifier/train/meaningful_flood/055_15.1cm_1.png,training_data/scene_classifier/test/meaningful_flood/0159_055_15.1cm_1.png
test,meaningful_flood,c794f72533c64b18c65b7874f8a5c270aadab4ec61a296553bf5d3c911812526,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\007_115.5cm.png,training_data/road_scene_classifier/train/meaningful_flood/007_115.5cm.png,training_data/scene_classifier/test/meaningful_flood/0160_007_115.5cm.png
validation,meaningful_flood,c85354440f31b886427612cbbe87de31a204db7fc825b93b4ea85ab6a657df29,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\140_22.50cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/140_22.50cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0161_140_22.50cm.jpg
train,meaningful_flood,c97ed0b831032a4219eba07faa72e8b8f132965b0dfcfc387801d40c54517614,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\008_115cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/008_115cm.jpg,training_data/scene_classifier/train/meaningful_flood/0162_008_115cm.jpg
train,meaningful_flood,c9b5c62ae9e9b3d050189252bbd09f18e89e980b20b4d1654a6413cf34dd88bc,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\077_20.03cm.png,training_data/road_scene_classifier/train/meaningful_flood/077_20.03cm.png,training_data/scene_classifier/train/meaningful_flood/0163_077_20.03cm.png
test,meaningful_flood,cb2c845dd034ca2798e22753faf14118fd3ab1b63e0549e17e8858d37c2ccbf9,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\124_20.24cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/124_20.24cm.jpg,training_data/scene_classifier/test/meaningful_flood/0164_124_20.24cm.jpg
train,meaningful_flood,cbe7240867f4ae31d6726b9a58609d8aee0cd907dfb109f67352b85bec610ea2,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\056_15.20cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/056_15.20cm.jpg,training_data/scene_classifier/train/meaningful_flood/0165_056_15.20cm.jpg
train,meaningful_flood,cf3e501954a428ca0d3e02be8ec73ac3f873064a3ef12344edcf04e76511d22c,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\039_15.10cm.png,training_data/road_scene_classifier/train/meaningful_flood/039_15.10cm.png,training_data/scene_classifier/train/meaningful_flood/0166_039_15.10cm.png
train,meaningful_flood,cf833ead21e39bc051b21346242322b1c323a05d7d038226c41a9f8ff155d83e,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\025_15.03cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/025_15.03cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0167_025_15.03cm_1.jpg
test,meaningful_flood,cfb48c444d892c0a2915efcf08578d3fae6c6d20a45c5b5ce70edf3dbeff4902,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\029_15.05cm.png,training_data/road_scene_classifier/train/meaningful_flood/029_15.05cm.png,training_data/scene_classifier/test/meaningful_flood/0168_029_15.05cm.png
train,meaningful_flood,d1c6f2d7e1e53f521f24b227d7dcc3a47044b20218220b93893940a5058466bd,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\127_20.27cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/127_20.27cm.jpg,training_data/scene_classifier/train/meaningful_flood/0169_127_20.27cm.jpg
train,meaningful_flood,d2153d08db2db5fe8af8bcc8437563db42d9aaf97b81ee98c65b2285f6df4d52,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\098_20.10cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/098_20.10cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0170_098_20.10cm_1.jpg
train,meaningful_flood,d377ab1fa396164203f87e3b82f588b1a0b2924b44a5b786025038d836af3618,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\141_22.50cm.png,training_data/road_scene_classifier/validation/meaningful_flood/141_22.50cm.png,training_data/scene_classifier/train/meaningful_flood/0171_141_22.50cm.png
train,meaningful_flood,da128aeba01e706cbfc63590f05e499a701c5d62f9b0ab09d2a5907ea62fcbae,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\108_20.15cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/108_20.15cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0172_108_20.15cm_1.jpg
validation,meaningful_flood,da4d06e839ceffc54cc2aa9c2519ddf52e1ecc9cb3ed897093a7ed10c9b42276,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\104_20.13cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/104_20.13cm_1.jpg,training_data/scene_classifier/validation/meaningful_flood/0173_104_20.13cm_1.jpg
test,meaningful_flood,db054aea28db8b45da782e0dade08f428b72dbf9615d4c6056bebaf6b7b35441,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\176_27.50cm.png,training_data/road_scene_classifier/test/meaningful_flood/176_27.50cm.png,training_data/scene_classifier/test/meaningful_flood/0174_176_27.50cm.png
test,meaningful_flood,dd456410026272920401aaefe1eed6e887e103d4a0247519179f19ba3c5eda55,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\103_20.13cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/103_20.13cm.jpg,training_data/scene_classifier/test/meaningful_flood/0175_103_20.13cm.jpg
test,meaningful_flood,dfd4524392ef44ce8177ba41f9fb1c33a25ff83ffd8a2d838a82bbbbb273954d,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\057_15.21cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/057_15.21cm.jpg,training_data/scene_classifier/test/meaningful_flood/0176_057_15.21cm.jpg
test,meaningful_flood,e1478a52924db8b72f286261ecd04ab7909fd7da0fdd38f5787ee0549f0de6f6,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\182_27.54cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/182_27.54cm.jpg,training_data/scene_classifier/test/meaningful_flood/0177_182_27.54cm.jpg
train,meaningful_flood,e17b038fd15201604488b075d0d4b2fb75c132697b0fd6accee8115b687cf0e9,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\100_20.11cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/100_20.11cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0178_100_20.11cm_1.jpg
